fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	lambda_l1	lambda_l2	ratio_corte	iteracion_bayesiana	ganancia
20211014 164623	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	50	TRUE	0.0477232597005367	0.738901416037977	1527	993	14	66	0.0306410769840372	37	7841874.9568
20211014 164636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	41	TRUE	0.0490644194812328	0.537609467026056	4143	778	13	96	0.0312954104576776	38	7886874.956525
20211014 164650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	34	TRUE	0.0413060091018304	0.68117891752217	3267	333	19	12	0.0312996593759017	39	7899374.9564
20211014 164658	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	4	TRUE	0.090444878141582	0.605307354206033	7620	97	14	14	0.0339424867795956	40	7877124.956475
20211014 164725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	188	TRUE	0.0298227651006728	0.217560203361255	1854	248	15	2	0.0319709885177647	41	7698124.95775
20211014 164736	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	8	TRUE	0.0579387045653909	0.865406836867845	247	350	12	21	0.030284167817524	42	7882124.9564125
20211014 164743	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	5	TRUE	0.0695700201261975	0.163659310335806	390	93	2	55	0.0315375988196065	43	7980124.956975
20211014 164759	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	59	TRUE	0.0612514597302303	0.872761520115286	3746	306	14	13	0.0282574336117694	44	7914374.96025
20211014 164808	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	8	TRUE	0.0809815447675996	0.328763918550522	7693	315	5	11	0.0324383695748871	45	7976749.9560625
20211014 164847	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	294	TRUE	0.0359201906794682	0.280556102129351	136	528	12	65	0.0302098117360683	46	7886874.958225
20211014 164904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	46	TRUE	0.0222550041230582	0.734731836823164	3820	632	14	16	0.0314313758552944	47	7863874.956525
20211014 164912	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	11	TRUE	0.0530381690110639	0.177427968634339	7733	442	3	49	0.0337257919270112	48	7796749.955625
20211014 164930	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	51	TRUE	0.0292590704144165	0.736891093864804	2943	492	1	90	0.0311084580362733	49	7849374.956475
20211014 164939	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	10	TRUE	0.0647287193301693	0.333302703857399	7778	345	5	43	0.0313825132908312	50	7833874.956225
20211014 165002	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	114	TRUE	0.0933412072267011	0.779002471365011	3395	896	15	53	0.0307940380522133	51	7902999.9577
20211014 165013	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	15	TRUE	0.0822609336392768	0.662536519265222	3144	341	16	7	0.0311084580362733	52	7809374.9567625
20211014 165033	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	80	TRUE	0.0803373545304127	0.809921817601496	2463	53	8	31	0.0296850702773973	53	7974249.9599125
20211014 165044	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	14	TRUE	0.0788841344797425	0.650734524704702	6176	748	10	29	0.0311594450600609	54	7896874.956525
20211014 165103	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	71	TRUE	0.0246514373077638	0.449679796124762	7565	428	10	87	0.0311636939791348	55	7885624.9564
20211014 165115	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	35	TRUE	0.0593316962385923	0.897813021735055	7831	667	14	35	0.0316693152987867	56	7868749.956075
20211014 165139	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	108	TRUE	0.0409399590847641	0.532965874351212	2599	768	0	70	0.0304796180687906	57	7988124.9589875
20211014 165153	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	86	TRUE	0.0987029304070398	0.123328851900739	6720	398	13	27	0.0341124435236422	58	7712624.95575
20211014 165211	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	82	TRUE	0.0853497156186029	0.974676456716424	5116	217	16	4	0.0313676420679118	59	7826749.958325
20211014 165223	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	15	TRUE	0.0261436448092572	0.455032614105986	3367	629	10	1	0.031146698304114	60	7886874.95665
20211014 165233	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	19	TRUE	0.0643004017662071	0.282732667306717	7961	750	15	99	0.0311764407323199	61	7852374.957275
20211014 165254	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	82	TRUE	0.064837394299712	0.916495570219727	3957	201	5	21	0.0309469991250632	62	7920624.9575
20211014 165308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	55	TRUE	0.0834884811694343	0.492116724051732	4477	608	8	76	0.0285166176516932	63	7966874.958925
20211014 165322	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	19	TRUE	0.0251857381302677	0.511600559517322	342	368	9	72	0.0293154143604608	64	7936874.956775
20211014 165332	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	15	TRUE	0.0955629821364582	0.800386940602609	2647	570	16	44	0.0297955421726803	65	7899374.9569625
20211014 165343	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	13	TRUE	0.0953138491688483	0.686277883432177	4180	948	4	48	0.0294301351673821	66	7903124.956275
20211014 165352	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	9	TRUE	0.0728046685105935	0.983359638523124	696	180	15	96	0.0322046790489814	67	7825249.9562875
20211014 165406	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	32	TRUE	0.0478262350782752	0.818747089366009	3830	969	9	67	0.0311424493867397	68	7905624.9563125
20211014 165420	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	37	TRUE	0.0487378753713518	0.585254314474924	4170	100	13	99	0.0311466983049638	69	7836874.9563125
20211014 165431	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	25	TRUE	0.0626422881340608	0.971647303233296	6205	935	13	80	0.0312019342474004	70	7890624.9563
20211014 165449	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	119	TRUE	0.0846782916894968	0.10185400920663	2074	561	8	62	0.0342908981066864	71	7758124.95575
20211014 165500	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	16	TRUE	0.0537808014772832	0.488632245084248	7427	182	1	53	0.0337555343592535	72	7956874.95625
20211014 165511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	25	TRUE	0.0314522208440118	0.217931006760546	437	392	10	98	0.0348687510448579	73	7690999.954975
20211014 165521	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	4	TRUE	0.0403053722907417	0.762202476068446	4206	386	12	27	0.0327591629335214	74	7928749.95635
20211014 165536	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	52	TRUE	0.0296973430000991	0.115769491231535	3178	816	8	35	0.03270605144786	75	7784624.956
20211014 165544	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	15	TRUE	0.0390492637619749	0.176417675694427	5376	978	2	83	0.0314398736874936	76	7750624.95775
20211014 165555	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	9	TRUE	0.0452113387479074	0.558447366878856	1781	976	10	66	0.03262107307743	77	7893124.956125
20211014 165606	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	15	TRUE	0.0291601478580199	0.400653686534893	7223	446	18	31	0.0310617199294351	78	7897999.9575875
20211014 165622	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	95	TRUE	0.0925344613013044	0.285153369179973	1676	530	18	3	0.0332669087107983	79	7864499.9562625
20211014 165650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	200	TRUE	0.0434110481344163	0.13963349431348	6639	412	5	6	0.0308875142650399	80	7821249.957225
20211014 165705	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	57	TRUE	0.0780936460887641	0.388077134802775	2037	225	6	36	0.030063224044591	81	7948124.95765
20211014 165717	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	17	TRUE	0.0255341093625687	0.419280250277044	4403	190	13	64	0.0312699169440843	82	7888249.9566375
20211014 165726	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	7	TRUE	0.0777189793186262	0.433860208073701	6831	599	12	55	0.0318647655572765	83	7979624.9561375
20211014 165739	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	20	TRUE	0.0281862690921873	0.879613201395259	7057	429	19	14	0.0318477698828931	84	7872999.956125
20211014 165754	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	42	TRUE	0.039963410030026	0.659343181631691	6992	51	4	80	0.0313378996441673	85	7891874.9562875
20211014 165805	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	24	TRUE	0.030401290414352	0.159743957745517	1923	43	19	39	0.0292729251752458	86	7964874.9576375
20211014 165816	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	16	TRUE	0.042471077901572	0.334618636148609	450	270	1	97	0.0298550270318538	87	7958124.9571125
20211014 165842	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	166	TRUE	0.0500913402364403	0.227840130269993	7604	650	5	12	0.0356972901843807	88	7661124.954625
20211014 165851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	24	TRUE	0.0661148868536204	0.111269980777637	1542	144	15	69	0.0346435583564627	89	7780749.9551375
20211014 165917	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	118	TRUE	0.0416690285740979	0.543091279358068	1169	577	4	88	0.0300419794490093	90	7913124.9582375
20211014 165937	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	94	TRUE	0.0667958024674468	0.88860986467842	2356	886	20	31	0.0294301351639829	91	7866249.9582875
20211014 165957	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	67	TRUE	0.0630958032177761	0.963764515533508	301	98	10	65	0.0295066157022137	92	7933374.9577
20211014 170011	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	21	TRUE	0.0922322555796802	0.703320694672433	683	680	4	29	0.0335558351819023	93	7995624.9551375
20211014 170022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	4	TRUE	0.0955079885732755	0.161880435434962	6464	90	1	41	0.0298677737878007	94	8178749.9576
20211014 170039	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	55	TRUE	0.0278210384658538	0.583313235949841	4882	524	6	91	0.0310787156065803	95	7863124.9562875
20211014 170059	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	83	TRUE	0.0493689552925341	0.83759890520731	293	58	18	88	0.0318775123142857	96	7884374.95585
20211014 170110	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	14	TRUE	0.0258886738349311	0.268122296441183	7594	1013	16	29	0.0328271456304178	97	7731374.9559375
20211014 170120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	10	TRUE	0.0729782143395953	0.444200818946143	3707	977	16	18	0.0339764781298496	98	7889374.955125
20211014 170133	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	39	TRUE	0.0225343714118749	0.155101016068994	3917	606	4	93	0.03135064639714	99	7898124.957325
20211014 170146	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	29	TRUE	0.0518850448461436	0.651046558266482	7423	210	15	55	0.0311466983049638	100	7864374.9563125
20211014 170206	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	73	TRUE	0.0299546565946937	0.863844977255398	2988	109	10	88	0.0309554969653354	101	7860499.956425
20211014 170216	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	30	TRUE	0.0833569142269157	0.169635804176913	795	108	3	98	0.0310447242567513	102	7925624.9566
20211014 170232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	53	TRUE	0.0906827737586386	0.851930396078597	5786	633	7	58	0.0289330116795044	103	7904374.959125
20211014 170248	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	39	TRUE	0.0363636906261183	0.945010316832084	7248	898	6	51	0.0311509472231879	104	7868124.9564
20211014 170307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	70	TRUE	0.0248307854238711	0.562368054576707	4676	188	16	93	0.0311424493863148	105	7851874.9563125
20211014 170327	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	70	TRUE	0.0289524858558923	0.828533526155958	4534	269	5	90	0.031495109634604	106	7883874.9563375
20211014 170343	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	46	TRUE	0.0347626735735871	0.819866894708341	7880	786	10	82	0.0311551961422617	107	7884374.9563
20211014 170352	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	4	TRUE	0.0759121809980273	0.729237096769665	5315	186	12	3	0.0300972153901712	108	7684374.955825
20211014 170412	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	89	TRUE	0.0706081665221229	0.880685144570121	5202	718	18	64	0.0290307368063062	109	7911874.959625
20211014 170436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	126	TRUE	0.0339502407824434	0.268759777159174	5365	324	12	8	0.0315928347614058	110	7860749.956725
20211014 170445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	7	TRUE	0.0454356994739175	0.176608354896796	7098	347	16	0	0.0359522253014067	111	7904624.9542125
20211014 170458	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	52	TRUE	0.0751035310092196	0.250843850287865	6659	196	11	77	0.0381191738172661	112	7665624.953375
20211014 170510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	25	TRUE	0.0489739279795997	0.867677596215741	7506	892	0	65	0.0290859727529917	113	7856874.9574375
20211014 170526	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	70	TRUE	0.0990072058848292	0.541050283797784	4515	887	20	49	0.0307515488640241	114	7913124.9582
20211014 170537	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	20	TRUE	0.052073586672321	0.592324031699053	1359	616	19	61	0.0292984186879894	115	7906874.95655
20211014 170554	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	54	TRUE	0.0903321089736372	0.616878299414809	2183	809	6	100	0.0296893192002952	116	7926374.9582125
20211014 170605	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	20	TRUE	0.0440563131827302	0.527920318032568	4917	704	9	98	0.0287290635881781	117	7859624.9577375
20211014 170622	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	37	TRUE	0.0247378128103353	0.859682168021216	4295	94	2	51	0.0311721918168576	118	7881874.9563125
20211014 170635	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	34	TRUE	0.0466690814573131	0.949432132357708	4908	660	13	57	0.0335770797759969	119	7850624.9553875
20211014 170644	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	10	TRUE	0.0830766510430351	0.363037518037111	7925	439	7	90	0.0325530903803212	120	7872374.9535625
20211014 170656	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	18	TRUE	0.0394145904466324	0.830101679309923	7682	508	14	4	0.0311551961418368	121	7896874.956325
20211014 170709	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	28	TRUE	0.0463920497399755	0.72759110128684	7295	273	14	54	0.0335005992398906	122	7890624.9563125
20211014 170724	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	35	TRUE	0.0996932426620275	0.607692469577398	1493	819	2	65	0.0298082889267152	123	7909374.957375
20211014 170747	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	161	TRUE	0.0407457955343835	0.212661462499085	629	577	20	76	0.0337109207104651	124	7860249.956025
20211014 170758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	26	TRUE	0.057337154447753	0.309596085372195	5839	674	17	66	0.0317542936666674	125	7710749.9573
20211014 170812	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	46	TRUE	0.0468716692254134	0.263626026378456	503	772	17	23	0.031835023123972	126	7900749.95695
20211014 170821	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	16	TRUE	0.0910504276816361	0.758613294284302	7644	687	7	73	0.0311764407342319	127	7888249.9565625
20211014 170832	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	22	TRUE	0.0716130521399714	0.365054147548834	7633	981	0	16	0.0343631297260558	128	7923124.9551625
20211014 170910	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	298	TRUE	0.0290616400730796	0.120843534028763	475	57	14	32	0.0302799188959008	129	7795624.9575625
20211014 170932	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	125	TRUE	0.0682923683817312	0.361769548920752	1016	339	8	91	0.0309724926378068	130	7850749.9569875
20211014 170944	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	35	TRUE	0.0302347455415316	0.137051150943083	1745	450	15	62	0.0298847694621842	131	7960124.9575125
20211014 170953	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	4	TRUE	0.0937598460807279	0.763916688596015	4814	986	2	32	0.0328696348179697	132	7951499.9562375
20211014 171001	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	6	TRUE	0.0673681747387536	0.210120845697774	7998	768	20	50	0.0331776814174704	133	7740249.95775
20211014 171010	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	14	TRUE	0.0549845015551895	0.278906069647451	1792	583	7	34	0.0320007309529813	134	7735624.956375
20211014 171022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	12	TRUE	0.0315254424318858	0.516354706126521	1382	752	15	3	0.0308832653470283	135	7914499.9567625
20211014 171038	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	65	TRUE	0.0944687447848916	0.702003306235094	5288	26	17	63	0.0287226902036188	136	7859499.959825
20211014 171051	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	17	TRUE	0.0355153818142787	0.583181584411068	663	294	3	95	0.0316225771927983	137	7861999.9565
20211014 171111	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	85	TRUE	0.0419919859719463	0.663556104853633	3765	781	13	0	0.0279005244422819	138	7899499.9603125
20211014 171120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	9	TRUE	0.074430257228706	0.456635263384157	6872	595	18	21	0.0308025358933353	139	7894624.9558375
20211014 171143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	64	TRUE	0.0956570714719407	0.614195797610818	917	682	1	2	0.0290371101872539	140	7501374.9596125
20211014 171202	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	74	TRUE	0.0752246697543189	0.894988114981959	821	942	18	88	0.0318095296078293	141	7847624.9583375
20211014 171213	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	21	TRUE	0.0346842327353358	0.31324746596443	5587	328	15	48	0.0330077246715117	142	7750874.9563125
20211014 171228	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	54	TRUE	0.0634276320308447	0.295388273091661	1471	548	11	75	0.0358969893608821	143	7743874.9543
20211014 171237	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	10	TRUE	0.0878865781776235	0.412305903092562	2781	853	20	20	0.0336620581502509	144	7857249.9547125
20211014 171305	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	123	TRUE	0.0539465091045946	0.995782500081649	3301	223	3	84	0.0309172566936707	145	8013124.9574875
20211014 171323	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	90	TRUE	0.0559176373490691	0.271243223455269	4613	382	4	18	0.0322089279665682	146	7866999.95735
20211014 171348	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	106	TRUE	0.024591031620279	0.83473472544651	4605	619	12	37	0.0310532220934119	147	7870624.956625
20211014 171400	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	18	TRUE	0.0620686697597429	0.695780512997974	6495	698	5	32	0.0310702177684326	148	7919374.956525
